cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,absolute-pressure,      x-velocity,      y-velocity,      z-velocity
    142619,-1.199981049E-01,-1.310674287E-02,-1.860088296E-02, 1.778791406E+04,-6.893665195E-01,-1.424048781E+00, 3.145204067E+00
    142620,-1.124610938E-02,-6.795784831E-02,-7.444462273E-03,-6.562718750E+03, 7.233973742E-01, 1.660413027E+00, 3.291345835E+00
    142621,-1.129873097E-02,-6.807578355E-02,-6.502763368E-03,-7.295531250E+03, 6.535469890E-01, 1.716596961E+00, 3.262960911E+00
    142622,-1.113374680E-01,-1.097891331E-01, 4.486063868E-02,-3.843157813E+04, 1.340490699E+00,-8.589023352E-01, 4.249892235E+00
    142623,-1.204758584E-01,-1.394498814E-02,-1.856070571E-02, 1.918085938E+04,-6.180733442E-01,-1.347155333E+00, 3.369914055E+00
    142624,-1.049384661E-02,-6.615280360E-02,-6.830874830E-03,-1.037927344E+04, 6.886132360E-01, 1.787448168E+00, 3.821676016E+00
    142625,-7.920850813E-02, 3.515786678E-02,-7.539575920E-03,-9.691406250E+02,-1.314154267E+00,-1.228865460E-01, 3.721405745E+00
    142626,-2.588049322E-02, 2.476826310E-02, 4.884660244E-02,-3.795387500E+04,-1.262005687E+00, 8.984504342E-01, 3.382514000E+00
    142627,-2.956109494E-02, 2.635135502E-02,-3.381285071E-02,-2.720482813E+04, 6.657627225E-01,-3.145771921E-01, 4.313492298E+00
    142628,-1.123993844E-02,-6.940172613E-02,-2.346700802E-02, 2.077326563E+04, 5.498510003E-01, 1.314849973E+00, 3.548974276E+00
    142629,-1.378446631E-02,-1.255681925E-02,-9.604826570E-03,-1.862710938E+03,-1.027391315E+00, 1.570391297E+00, 3.646752357E+00
    142630,-1.126077212E-02,-6.944537908E-02,-2.260982245E-02, 2.071225781E+04, 5.881116986E-01, 1.288213968E+00, 3.428371906E+00
    142631,-1.163971331E-02,-7.021912932E-02,-2.222127840E-02, 2.069275000E+04, 4.555420280E-01, 1.371919394E+00, 3.677887201E+00
    142632,-1.283944249E-01,-5.615606904E-02, 4.248890653E-02,-5.170845313E+04, 3.277858794E-01,-2.127431870E+00, 4.675418377E+00
    142633,-1.459674537E-01,-5.081296712E-02,-3.029770404E-02,-6.074073438E+04,-1.568919778E+00,-4.192019999E-01, 9.239214659E-01
    142634,-6.942293048E-02, 1.703391597E-02, 2.923068963E-02,-4.925348438E+04, 3.384823501E-01, 9.803795815E-02,-4.476277232E-01
    142635,-6.942174584E-02, 1.703395508E-02, 2.840865217E-02,-4.820798438E+04, 3.689889014E-01, 1.259726882E-01,-3.513570726E-01
    142636,-7.110358030E-02, 1.695123129E-02, 2.917428687E-02,-5.140201563E+04, 6.804906726E-01, 1.578302234E-01,-6.335626841E-01
    142637,-6.973673403E-02, 1.702304743E-02, 2.672251128E-02,-4.855835938E+04, 5.303282738E-01, 1.688945480E-02,-2.674412727E-01
    142638,-1.269036531E-01,-5.286600441E-02,-1.184260286E-02,-5.422632813E+04, 6.853684783E-02,-1.383865714E+00, 3.875656366E+00
    142639,-2.427589148E-02, 3.938545997E-04, 1.188755152E-03,-3.485846875E+04,-1.502077818E+00, 1.396800399E+00, 4.407230377E+00
    142640,-2.092450112E-02,-6.332272897E-04,-1.536224876E-02,-1.142699219E+04,-1.162805796E+00, 1.129928470E+00, 4.097531796E+00
    142641,-2.475516498E-02, 8.521218551E-04, 8.183618775E-04,-3.481745313E+04,-1.486270666E+00, 1.364131212E+00, 4.471660614E+00
    142642,-1.132063866E-01,-8.372247219E-02, 4.668148607E-02,-4.664284375E+04,-5.176195502E-01, 7.556599975E-01,-7.962110043E-01
    142643,-8.472593874E-02,-1.029556468E-01, 2.576371096E-02,-5.029214063E+04, 1.696959615E+00,-5.802537799E-01, 4.608723640E+00
    142644,-8.388406783E-02,-1.032024473E-01, 2.562548779E-02,-4.999893750E+04, 1.774317265E+00,-4.448702931E-01, 4.347143173E+00
    142645,-7.452154160E-02,-1.042675450E-01,-1.918183267E-02, 2.747033594E+04, 1.483661413E+00,-5.565221235E-02, 3.039476871E+00
    142646,-3.664854914E-02,-1.171657592E-01, 2.379908040E-02,-4.714343750E+04, 1.808589220E+00, 7.256329656E-01, 4.666745663E+00
    142647,-1.193274409E-01,-7.516796887E-02,-3.379866481E-02, 4.820550781E+04, 3.378599882E-01, 1.421505120E-03, 2.917388439E+00
    142648,-1.040043682E-01,-9.242285043E-02,-3.287169710E-02,-4.710156250E+03, 6.555412412E-01,-4.946633577E-01, 4.095904827E+00
    142649,-8.547446132E-02, 3.317254782E-02, 3.639399260E-02,-4.959418750E+04,-1.341465674E-02,-4.261557758E-02,-1.973613948E-01
    142650,-5.539455637E-02, 1.625175215E-02, 1.283225138E-03,-6.237529688E+04,-1.782895923E+00, 4.238308668E-01, 3.040213585E+00
    142651,-5.752524734E-02, 1.677039452E-02, 2.568189288E-03,-6.107675000E+04,-6.908484697E-01, 3.362021446E-01, 1.354022861E+00
    142652,-8.676078171E-02, 1.381265558E-02,-2.112046443E-02,-7.768585938E+03,-9.492699504E-01,-4.297778606E-01, 3.709695339E+00
    142653,-8.742527664E-02, 1.358533837E-02,-2.158233151E-02,-7.846195313E+03,-9.856103063E-01,-4.891038537E-01, 4.056790829E+00
    142654,-1.399742961E-01,-1.359668002E-02, 6.637617946E-02,-2.641592188E+04,-8.663206100E-01,-2.067806959E+00, 2.292644978E+00
    142655,-1.422783434E-01,-6.920118630E-02, 6.665553153E-02,-1.226737500E+04, 6.506305933E-01,-1.742493272E+00, 3.646421909E+00
    142656, 9.629310109E-03,-6.470515579E-02, 4.078626633E-02,-5.507101563E+04, 3.296492994E-01, 5.958928466E-01,-2.075753361E-01
    142657,-8.678283542E-02, 1.380526181E-02,-2.033857070E-02,-9.942578125E+03,-9.566680193E-01,-4.474888742E-01, 3.951563835E+00
    142658,-8.274327219E-02,-1.034504026E-01,-4.299117997E-02, 7.748964063E+04, 4.805246294E-01,-2.101320587E-02, 1.986753583E+00
    142659,-8.372424543E-02,-1.031887233E-01,-4.218593612E-02, 7.880982031E+04, 8.104586005E-01, 4.693008959E-02, 1.767639637E+00
    142660,-1.008899063E-01,-9.455115348E-02, 4.711326584E-02,-4.657487500E+04, 1.265769482E+00,-8.526543379E-01, 4.531472683E+00
    142661,-8.812654018E-02, 1.333231758E-02,-2.049264312E-02,-1.413783594E+04,-1.237634540E+00,-7.416906953E-01, 4.249151230E+00
    142662,-8.807878196E-02, 1.334999874E-02,-2.128072456E-02,-1.386823438E+04,-1.298474550E+00,-6.355024576E-01, 4.051641464E+00
    142663,-4.160837829E-02,-9.894227982E-02, 1.691625081E-02,-6.032885938E+04, 1.807266116E+00, 8.427098989E-01, 4.794208527E+00
    142664,-3.988871723E-02,-9.851024300E-02, 1.441467647E-02,-6.003278125E+04, 1.807781219E+00, 9.108598232E-01, 4.552957535E+00
    142665,-8.925271221E-03,-2.584395744E-02,-5.005715415E-03,-6.138482813E+04,-5.260183811E-01, 1.677221775E+00, 2.624196053E+00
    142666,-9.063123725E-03,-2.539543249E-02,-5.558722652E-03,-6.167454688E+04,-5.387896895E-01, 1.590513349E+00, 2.436513424E+00
    142667,-4.236641899E-02,-9.929320961E-02, 1.718039624E-02,-6.169859375E+04, 1.699317336E+00, 7.706727386E-01, 4.495790005E+00
    142668,-3.355760500E-02, 7.391336840E-03, 2.058597654E-02,-5.852996875E+04,-1.916576862E+00, 1.198277473E+00, 4.506032467E+00
    142669,-1.068140119E-01, 3.679590067E-03, 1.783333533E-02,-5.371232813E+04,-1.556415677E+00,-1.165039420E+00, 4.485909939E+00
    142670,-1.087762415E-01, 2.340278402E-02,-4.272588342E-02, 6.686578125E+03, 1.036765218E+00, 7.188594937E-01, 4.442270756E+00
    142671,-3.503941000E-02,-9.577804804E-02, 3.866868792E-03,-6.059481250E+04, 1.782701969E+00, 1.041270852E+00, 4.507182598E+00
    142672,-8.749509603E-02, 1.356026344E-02,-2.001235634E-02,-1.218815625E+04,-1.031688094E+00,-5.770431757E-01, 3.912230968E+00
    142673,-1.388040036E-01,-1.084662415E-02, 6.637621671E-02,-2.464852344E+04,-8.388137221E-01,-1.990326285E+00, 2.504071474E+00
    142674,-4.043344036E-02,-9.876754135E-02, 1.377248392E-02,-5.936304688E+04, 1.830122948E+00, 9.743977189E-01, 4.566362858E+00
    142675,-1.062914431E-01, 4.111666232E-03, 1.733281650E-02,-5.597000000E+04,-1.539706111E+00,-1.169903636E+00, 4.425384998E+00
    142676,-1.219330728E-01,-1.005141959E-01,-4.437698796E-02, 2.681405469E+04, 1.337475330E-01,-1.101070568E-01, 3.680616856E+00
    142677,-9.956327267E-03,-2.068933845E-02,-3.146044537E-02, 5.017932813E+04,-5.964063406E-01, 1.272275090E+00, 2.745197058E+00
    142678,-5.976153625E-05,-8.672913909E-02, 1.865083002E-03,-6.102048438E+04,-6.903541833E-02,-2.013193667E-01,-5.095011592E-01
    142679,-1.153491065E-02,-6.957267970E-02, 5.201489851E-02,-5.354371875E+04, 7.162639499E-02, 3.015419245E-01, 6.997124553E-01
    142680,-1.109002344E-02,-6.857629120E-02, 5.215688050E-02,-5.408256250E+04, 1.207979918E-01, 2.390174717E-01, 4.995165765E-01
    142681,-9.797695279E-02,-1.167308837E-01,-2.397545427E-02,-5.716401563E+04,-4.753365815E-01, 4.786205888E-01,-4.666795433E-01
    142682,-9.226040915E-03,-2.488587238E-02,-5.489132367E-03,-6.168523438E+04,-5.655398369E-01, 1.593560576E+00, 2.397826195E+00
    142683,-8.473779261E-02, 3.334419429E-02, 3.499202430E-02,-4.956564063E+04, 4.866126552E-02,-5.204481073E-03,-2.690238655E-01
    142684,-1.131640598E-01,-3.968344070E-03, 1.949270070E-02,-4.288020313E+04,-5.695184469E-01,-6.937832236E-01, 2.343527794E+00
    142685,-1.126326844E-01,-3.353712149E-03, 1.964874938E-02,-4.560048438E+04,-6.656405926E-01,-8.633273840E-01, 2.677333593E+00
    142686,-8.575287461E-02,-1.189124286E-01, 6.469576806E-02,-6.317273438E+03, 1.755666494E+00,-4.664994776E-01, 3.605046034E+00
    142687,-1.134112924E-01,-4.262563772E-03, 1.874431595E-02,-4.373215625E+04,-5.012679100E-01,-6.641600728E-01, 2.159239054E+00
    142688,-1.123043746E-01,-2.985264175E-03, 1.905447245E-02,-4.665484375E+04,-7.557885647E-01,-8.385260701E-01, 2.781777859E+00
    142689,-2.239091508E-02,-1.088185385E-01,-3.061361052E-02,-6.412800000E+04,-2.321926504E-01,-9.987930208E-02, 3.316427946E+00
    142690,-4.898202419E-02, 1.439469680E-02, 1.861516759E-02,-5.784079688E+04,-2.024160862E+00, 6.289741397E-01, 4.503259659E+00
    142691,-1.461407840E-01,-4.236626625E-02, 4.870025814E-02,-3.504556250E+04,-1.248580054E-03,-1.712402344E+00, 4.422327518E+00
    142692,-4.914814606E-02, 1.444384176E-02, 1.689973474E-02,-5.692217188E+04,-1.962238669E+00, 5.923737884E-01, 4.304461479E+00
    142693,-4.865949601E-02, 1.429753099E-02, 1.769710146E-02,-5.749581250E+04,-2.041986942E+00, 6.258647442E-01, 4.553684235E+00
    142694,-4.238342121E-02,-9.945853800E-02, 6.228712387E-03,-5.107948438E+04, 1.883159757E+00, 7.492309213E-01, 4.643088818E+00
    142695, 5.965210032E-03,-1.478863787E-02,-3.908851650E-03,-5.788404688E+04, 4.777122736E-01,-7.948580980E-01,-8.765190244E-01
    142696,-4.284445196E-02,-9.965974092E-02, 5.529590882E-03,-5.156679688E+04, 1.928273082E+00, 8.068249226E-01, 4.521185875E+00
    142697,-4.358607903E-02,-9.996942431E-02, 5.726431496E-03,-4.994584375E+04, 1.858697057E+00, 8.002799749E-01, 4.465202332E+00
    142698, 1.083555631E-02,-5.735503510E-02, 6.374277920E-02,-3.808831250E+04, 4.253004864E-02, 8.986943364E-01, 3.776173592E-01
    142699,-1.249452308E-01,-6.812638044E-02, 2.601121366E-02,-5.492820313E+04, 5.662254989E-02,-3.798553050E-01, 1.771897435E+00
    142700,-1.379896700E-01,-7.889282703E-02,-3.062298894E-02, 4.982455859E+04, 4.988095462E-01,-1.116144061E+00, 2.774044991E+00
    142701,-2.582165226E-02, 2.918708837E-03, 2.832165547E-02,-5.697303125E+04,-1.538970947E+00, 1.459833264E+00, 4.814033508E+00
    142702,-2.587699704E-02, 2.967552049E-03, 2.729969658E-02,-5.882943750E+04,-1.596234202E+00, 1.476203322E+00, 4.940289974E+00
    142703, 4.589545541E-03,-7.843464613E-02, 1.655459963E-02,-6.050145313E+04,-8.070637472E-03,-4.890192300E-02,-5.055690929E-02
    142704,-2.694556862E-02, 3.885389073E-03, 2.758313343E-02,-5.797428125E+04,-1.597782016E+00, 1.289095283E+00, 4.728730202E+00
    142705,-2.691158652E-02, 3.857334144E-03, 2.845932916E-02,-5.623257813E+04,-1.555313945E+00, 1.244755864E+00, 4.567855358E+00
    142706, 3.458914580E-04,-3.423438873E-03, 8.306912147E-03,-5.480140625E+04, 2.117103487E-01,-4.283655882E-01,-9.417905807E-01
    142707,-2.748428844E-02, 4.325838294E-03, 2.878674120E-02,-5.490462500E+04,-1.593994260E+00, 1.281891584E+00, 4.641031742E+00
    142708,-2.788317949E-02, 4.644934088E-03, 2.811093256E-02,-5.729004688E+04,-1.572669744E+00, 1.356478930E+00, 4.881451130E+00
    142709,-1.118827704E-02,-1.824644022E-02,-2.157546580E-02, 2.789743750E+04,-7.778501511E-01, 1.425677776E+00, 3.216356277E+00
    142710,-2.755851299E-02, 4.385095555E-03, 2.734771185E-02,-5.932084375E+04,-1.509029746E+00, 1.275423288E+00, 4.711878777E+00
    142711,-4.104072228E-02,-1.189360172E-01, 5.099891871E-02,-3.936143750E+04,-2.885346413E-01,-1.140131503E-01,-9.287701249E-01
    142712,-4.313143902E-03,-9.230498224E-02,-3.758689389E-02, 6.575887500E+04, 6.845375299E-01, 7.609062791E-01, 1.941255808E+00
    142713,-5.716017634E-02, 3.545818850E-02,-4.033468291E-02, 6.632365625E+04,-4.021978974E-01, 4.743629321E-02, 2.546534300E+00
    142714,-1.253198832E-01,-6.131647527E-02,-3.135374933E-02, 5.850443359E+04, 3.964581490E-01,-1.258590102E+00, 2.435516119E+00
    142715,-1.256630868E-01,-6.016404554E-02,-3.263370320E-02, 6.206975391E+04, 3.958134353E-01,-1.005127430E+00, 2.164164543E+00
    142716,-1.254638731E-01,-6.084585190E-02,-3.294021636E-02, 6.362075000E+04, 4.298402071E-01,-1.133670807E+00, 2.290583134E+00
    142717,-2.557408437E-02,-8.918606490E-02, 4.394445568E-02,-5.302198438E+04, 1.605675578E+00, 1.404918194E+00, 4.610888958E+00
    142718,-2.609761991E-02,-8.965684474E-02, 4.311919957E-02,-5.551626563E+04, 1.654772878E+00, 1.489296198E+00, 4.709611416E+00
    142719,-1.200948134E-01,-7.438907027E-02,-3.004225157E-02, 4.115796875E+04, 4.720303118E-01,-9.383999109E-01, 3.188482523E+00
    142720, 1.015408663E-03,-3.938120790E-03, 5.564482883E-03,-5.500373438E+04, 2.286244035E-01,-4.760452807E-01,-9.565999508E-01
    142721,-1.280147880E-01,-3.140534461E-02, 2.150109038E-02,-5.274820313E+04,-2.760410607E-01,-1.996512294E+00, 4.705060005E+00
    142722,-1.196205392E-01,-7.521893084E-02,-2.996009216E-02, 4.073332813E+04, 3.545160592E-01,-8.101553917E-01, 3.040094852E+00
    142723,-4.772007093E-02,-1.024938673E-01, 2.226369828E-02,-6.089200000E+04, 2.122278690E+00, 6.620475054E-01, 4.859967232E+00
    142724,-5.198071711E-03,-9.142157435E-02,-3.117394866E-03,-6.637056250E+04,-6.607735902E-02,-5.177337527E-01,-1.008576035E+00
    142725,-5.465145037E-02,-1.219231263E-01,-7.632707246E-03,-8.580601563E+03, 1.699481249E+00, 1.527830362E-01, 4.192350388E+00
    142726,-1.281661540E-01,-3.226086870E-02, 2.209474891E-02,-5.371273438E+04,-2.579042315E-01,-2.008723259E+00, 4.693773746E+00
    142727,-3.541133925E-02, 8.260289207E-03,-6.587646902E-03,-5.177850000E+04,-1.697105289E+00, 9.740093350E-01, 4.742520809E+00
    142728,-6.670774519E-02, 1.808722876E-02, 6.884113699E-02,-3.889234375E+04,-2.880089521E+00, 9.786416590E-02, 3.838310719E+00
    142729,-6.547003984E-02, 1.804777235E-02, 6.842638552E-02,-3.667173438E+04,-2.674546003E+00, 6.862855703E-02, 3.626253128E+00
    142730,-4.278521985E-02,-1.000017971E-01, 4.678852856E-02,-5.284993750E+04, 1.640767574E+00, 6.650103927E-01, 4.580134869E+00
    142731,-9.391605854E-03,-2.209962532E-02,-3.153182939E-02, 4.982093750E+04,-6.119626164E-01, 1.222461581E+00, 2.536559105E+00
    142732,-9.497379884E-03,-2.182395570E-02,-3.257735819E-02, 5.191251953E+04,-6.197687984E-01, 1.160883427E+00, 2.554191589E+00
    142733,-9.268999100E-03,-2.242490835E-02,-3.311133757E-02, 5.445049219E+04,-6.359172463E-01, 1.155151248E+00, 2.440929651E+00
    142734,-6.642992049E-02, 3.564070165E-02, 6.522203237E-02,-1.897882031E+04,-2.366564274E+00, 1.242726892E-01, 2.726996660E+00
    142735,-1.455283910E-01,-5.468813330E-02,-2.451991290E-02,-6.653828125E+04,-9.781461209E-02, 7.718328834E-01,-6.781430840E-01
    142736,-5.980509147E-02, 1.711034216E-02, 1.176284999E-02,-6.070870313E+04,-1.391104102E+00, 3.082069457E-01, 2.675219536E+00
    142737,-6.000134721E-02, 1.713079214E-02, 1.263791509E-02,-5.765215625E+04,-1.434965968E+00, 3.545933366E-01, 2.760572910E+00
    142738,-5.898990482E-02, 1.701561175E-02, 1.132180169E-02,-6.299123438E+04,-1.527786970E+00, 2.863701880E-01, 2.947756052E+00
    142739,-9.577222914E-02, 3.032524884E-02, 6.129364669E-02,-4.098112500E+04,-4.220473468E-01,-3.666065037E-01, 2.287298441E-01
    142740,-5.848314241E-02, 1.694870740E-02, 1.267743297E-02,-6.043662500E+04,-1.604702592E+00, 3.451149762E-01, 2.962677002E+00
    142741,-5.935084075E-02, 1.705881953E-02, 1.305278018E-02,-5.830270313E+04,-1.504082441E+00, 3.367847502E-01, 2.793867111E+00
    142742,-1.377809942E-01,-7.109289989E-03,-1.818126068E-02, 2.159319531E+04,-7.804117799E-01,-1.262571692E+00, 3.354780912E+00
    142743, 1.173238037E-03,-8.436371386E-02,-4.299572110E-02, 5.451559766E+04, 9.227772057E-02, 3.783504665E-01, 2.706370115E+00
    142744,-6.008917931E-03, 7.118295413E-03, 3.235650808E-02,-4.916310938E+04,-3.642392159E-01, 6.232176423E-01, 6.982365251E-02
    142745,-1.027894486E-02,-2.047405764E-02, 2.080929466E-03,-5.872220313E+04,-3.499872684E-01, 1.168925524E+00, 1.811337709E+00
    142746,-1.135248169E-01,-1.084147245E-01,-4.333137721E-02, 1.754773438E+04,-6.534714252E-02,-4.563146457E-02, 3.958545923E+00
    142747,-5.831846222E-02, 1.692594960E-02, 1.182151958E-02,-6.269787500E+04,-1.597862482E+00, 3.164878488E-01, 2.954609632E+00
    142748,-4.235037777E-04,-8.695755154E-02,-4.281494766E-02, 6.084004688E+04, 3.847616613E-01, 4.991781116E-01, 2.534121752E+00
    142749,-5.124560744E-02, 1.553768665E-02, 2.972645126E-02,-5.293276563E+04,-2.047621250E+00, 5.625052452E-01, 4.524561882E+00
    142750,-1.158054620E-01,-1.067067534E-01,-4.316085577E-02, 1.892034375E+04,-7.349661738E-02, 2.014400810E-02, 3.865275860E+00
    142751,-5.762220174E-02,-1.216291040E-01, 1.847431995E-02,-4.952982813E+04, 1.432358176E-01, 6.979905069E-02,-3.117281497E-01
    142752,-1.279490590E-01, 7.449125871E-03,-4.191012308E-02, 7.261382031E+04,-5.352150798E-01,-5.679005980E-01, 1.981611013E+00
    142753,-5.627530813E-02,-1.042155474E-01, 2.694231691E-03,-3.926248438E+04, 2.103163958E+00, 3.420216739E-01, 4.450077534E+00
    142754,-2.174339257E-03,-8.950047195E-02,-4.271511734E-02, 6.648740625E+04, 2.687876225E-01, 2.414162159E-01, 2.531368494E+00
    142755,-9.442940354E-02, 1.089992374E-02,-3.716844693E-02, 1.031830469E+04, 6.870111227E-01, 2.709762892E-03, 4.871166706E+00
    142756,-1.458762884E-01,-3.391128778E-02, 2.403189987E-02,-4.284915625E+04,-2.291565239E-01,-1.804625630E+00, 4.276354313E+00
    142757,-2.671929076E-03,-9.082715213E-02,-4.503704980E-02, 6.763206250E+04, 2.154127955E-01, 3.086731434E-01, 2.429001570E+00
    142758,-1.433956772E-01,-2.458756790E-02,-4.597049579E-02, 2.386110938E+04,-2.955268137E-02,-1.172868833E-01, 3.694383860E+00
    142759,-1.767513901E-02,-7.886360399E-03, 3.161702305E-02,-4.455495313E+04, 2.770176828E-01,-3.811716735E-01,-9.493246078E-01
    142760,-1.753522642E-02,-8.086328395E-03, 3.275669366E-02,-4.303034375E+04, 1.496066153E-01,-3.819523156E-01,-6.496407390E-01
    142761,-4.232525080E-02, 1.181376819E-02, 1.453210483E-03,-6.258171875E+04,-1.832475424E+00, 8.127276897E-01, 4.347679615E+00
    142762,-9.323949367E-02, 1.248105615E-02, 5.744110793E-02,-4.195806250E+04,-1.254206657E+00,-5.646466613E-01, 4.501850128E+00
    142763,-9.165477753E-02, 3.144996241E-02, 1.870352589E-02,-4.125659375E+04,-1.916718006E+00,-5.669053793E-01, 4.347614765E+00
    142764, 6.331492215E-03,-1.572339796E-02,-5.131424405E-03,-5.832023438E+04, 4.804834723E-01,-8.117178082E-01,-8.990730047E-01
    142765,-1.415143907E-01,-7.174967229E-02,-5.564013496E-03,-5.643739063E+04,-8.628175408E-02, 2.506142855E-01,-1.949610561E-01
    142766,-1.237805337E-01,-6.617633998E-02,-2.774710394E-02, 4.853232813E+04, 5.318853259E-01,-9.301944375E-01, 2.733788013E+00
    142767, 4.054552410E-03,-7.989782840E-03,-3.369988501E-02, 5.103501563E+04,-3.154025376E-01, 8.660126328E-01, 2.825192451E+00
    142768,-1.043740287E-01, 4.250627477E-03,-7.830906659E-03,-6.337946875E+04,-1.408514380E+00,-1.194817305E+00, 3.988296270E+00
